"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"726834","CR-0000105375","0","0","0","0","24-193-0355","False","False","51","7/11/2024 10:53:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","False","41260","COLDWATER DR","HAYWORTH DR","37.34521345","-121.8037785"
"681894","CR-0000091376","0","0","0","1","22-061-0677","False","False","51","3/2/2022 4:45:00 PM","In Road - Includes Shoulder","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","No Direction (Not Walking)","No Direction (Not Walking)","North Of","PED Fatality","False","True","111320","SYLVAN DR","WHITE RD","37.34270686","-121.8069843"
"683519","CR-0000093117","0","0","0","0","22-202-0499","True","False","24","7/21/2022 1:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","North Of","TRAFFIC SIGN/POLE","True","False","111320","SYLVAN DR","WHITE RD","37.34270686","-121.8069843"
"690132","CR-0000096204","0","0","0","0","22-345-0205","False","False","42","12/11/2022 10:07:00 AM","No Pedestrians Involved","Unknown","Other","Dusk - Dawn","Violation Driver 1","Controls Functioning","Unknown","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","True","True","111320","SYLVAN DR","WHITE RD","37.34270686","-121.8069843"
"711534","CR-0000101524","0","0","0","0","23-365-0027","False","False","243","12/31/2023 12:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","True","111320","SYLVAN DR","WHITE RD","37.34270686","-121.8069843"
"694232","CR-0000097889","0","1","0","0","23-116-0940","False","False","278","4/26/2023 11:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Unknown","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","71136","HAYWORTH DR","SYLVAN DR","37.34462373","-121.8032441"
"685143","CR-0000093817","0","0","0","0","22-234-0651","False","False","0","8/22/2022 3:36:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","True","61478","FLINTDALE DR","FLINTMONT DR","37.34469408","-121.8014469"
"722118","CR-0000103383","0","0","0","0","24-071-0237","False","False","87","3/10/2024 5:28:00 AM","No Pedestrians Involved","Dry","Unknown","Dark - Street Light","Violation Driver 1","Unknown","Clear","Head On","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","41250","COLDWATER DR","FLINT AV","37.34674361","-121.8010288"
"692558","CR-0000097849","1","1","0","0","23-096-0361","False","False","40","4/6/2023 11:16:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","7171","ANDORA DR","FLINT AV","37.34721607","-121.8017173"
"691193","CR-0000097395","0","0","0","0","23-057-0052","False","False","48","2/26/2023 12:49:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Related","Fixed Object","Not Applicable","Not Applicable","West Of","Metal Fence","True","True","61302","FLINT AV","MARTEN AV","37.34769258","-121.8024016"
"690623","CR-0000096744","1","0","0","0","23-020-0536","False","False","415","1/20/2023 2:55:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","61302","FLINT AV","MARTEN AV","37.34769258","-121.8024016"
"687449","CR-0000094228","0","1","0","0","22-252-0685","False","False","0","9/9/2022 4:26:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","PED","False","False","61302","FLINT AV","MARTEN AV","37.34769258","-121.8024016"
"682137","CR-0000091652","0","0","0","0","22-061-4002","False","True","51","3/2/2022 12:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","61302","FLINT AV","MARTEN AV","37.34769258","-121.8024016"
"679949","CR-0000089172","0","0","0","0","22-012-0159","False","False","0","1/12/2022 8:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","5675","ALMOND DR/GLEN COMO WY","WHITE RD","37.33342008","-121.7998646"
"689255","CR-0000095217","0","1","0","0","22-293-0208","False","False","0","10/20/2022 8:26:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","5675","ALMOND DR/GLEN COMO WY","WHITE RD","37.33342008","-121.7998646"
"691202","CR-0000097405","0","0","0","0","23-061-4003","False","True","51","2/28/2023 4:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","5675","ALMOND DR/GLEN COMO WY","WHITE RD","37.33342008","-121.7998646"
"722086","CR-0000103340","0","0","0","0","24-068-4008","False","True","0","3/6/2024 5:00:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","5675","ALMOND DR/GLEN COMO WY","WHITE RD","37.33342008","-121.7998646"
"717457","CR-0000102481","0","0","1","0","24-080-0465","False","False","0","3/20/2024 1:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Motorcycle","Not Applicable","Not Applicable","At","","False","False","27191","BURKETTE DR/MAILBU DR","DOYLE RD","37.30299567","-121.9818859"
"687493","CR-0000094281","0","0","0","0","22-258-0027","False","False","105","9/15/2022 12:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","False","27191","BURKETTE DR/MAILBU DR","DOYLE RD","37.30299567","-121.9818859"
"688982","CR-0000094841","0","0","0","0","22-251-4000","False","True","51","9/8/2022 11:20:00 AM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","116632","SARATOGA FRONTAGE RD","SAVOY DR","37.30130239","-121.9815322"
"687621","CR-0000094414","1","0","0","0","22-272-0586","False","False","0","9/29/2022 4:06:00 PM","No Pedestrians Involved","Dry","Construction - Repair Zone","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","41788","COLLEGE DR","KINGMAN AV","37.31336127","-121.919376"
"682549","CR-0000092116","1","0","0","0","22-129-0168","False","False","0","5/9/2022 8:23:00 AM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","PEDESTRIAN","False","False","41788","COLLEGE DR","KINGMAN AV","37.31336127","-121.919376"
"716096","CR-0000102054","0","1","0","0","24-018-0396","False","False","616","1/18/2024 12:42:00 PM","Not In Road","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Parked Vehicle","No Direction (Not Walking)","No Direction (Not Walking)","South Of","PED","True","False","137114","SILVER CREEK VALLEY PL","SILVER CREEK VALLEY RD","37.25715502","-121.7914105"
"685421","CR-0000094156","0","0","0","0","22-265-0285","False","False","400","9/22/2022 9:58:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","140326","CHARLOTTE DR","LEXINGTON AV","37.24974447","-121.8011764"
"691283","CR-0000097528","0","0","0","0","23-037-0181","False","False","290","2/5/2023 7:00:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Other","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","140326","CHARLOTTE DR","LEXINGTON AV","37.24974447","-121.8011764"
"690424","CR-0000096523","0","0","0","0","22-284-4004","False","True","51","1/11/2022 1:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","140326","CHARLOTTE DR","LEXINGTON AV","37.24974447","-121.8011764"
"689189","CR-0000095090","1","0","0","1","22-314-0631","False","False","0","11/10/2022 4:11:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Head On","Intersection","Motorcycle","Not Applicable","Not Applicable","At","","False","False","140381","CORONADO AV","COTTLE RD","37.24843523","-121.8039784"
"719687","CR-0000102858","0","0","0","0","24-019-4002","False","True","51","1/19/2024 12:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","140381","CORONADO AV","COTTLE RD","37.24843523","-121.8039784"
"719742","CR-0000102914","0","0","0","0","24-019-0268","False","False","150","1/19/2024 9:54:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","True","140381","CORONADO AV","COTTLE RD","37.24843523","-121.8039784"
"688835","CR-0000094690","0","0","0","0","22-292-0092","False","False","108","10/19/2022 3:24:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","140370","CHARLOTTE DR","CORONADO AV","37.24845638","-121.8011566"
"689945","CR-0000095984","1","1","0","0","22-310-0746","False","False","0","11/6/2022 7:59:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","140370","CHARLOTTE DR","CORONADO AV","37.24845638","-121.8011566"
"694379","CR-0000098323","1","1","0","0","23-166-0202","False","False","0","6/15/2023 7:11:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","140370","CHARLOTTE DR","CORONADO AV","37.24845638","-121.8011566"
"690006","CR-0000096031","1","0","0","0","22-241-0849","False","False","0","8/26/2022 8:45:00 PM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PED","False","True","138357","CHARLOTTE DR","GREAT OAKS BL/DW","37.25163213","-121.8016014"
"690130","CR-0000096206","0","0","0","0","22-337-0311","False","False","0","12/3/2022 11:19:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Rain","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","138357","CHARLOTTE DR","GREAT OAKS BL/DW","37.25163213","-121.8016014"
"682441","CR-0000092005","1","0","0","0","22-109-0298","False","False","0","4/19/2022 10:42:00 AM","Crossing In Crosswalk - At Intersection","Wet","No Unusual Conditions","Daylight","Pedestrian At Fault","Controls Functioning","Rain","Vehicle/Pedestrian","Intersection","Pedestrian","North","South","At","PEDESTRIAN","False","False","138357","CHARLOTTE DR","GREAT OAKS BL/DW","37.25163213","-121.8016014"
"682036","CR-0000091547","2","0","0","0","22-064-0512","True","False","198","3/5/2022 3:16:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Head On","Non-Related","Fixed Object","Not Applicable","Not Applicable","South Of","Light Pole","False","False","138357","CHARLOTTE DR","GREAT OAKS BL/DW","37.25163213","-121.8016014"
